SECRETARÍA;CÓDIGO DEPARTAMENTO;DEPARTAMENTO;CÓDIGO MUNICIPIO;MUNICIPIO;CÓDIGO INSTITUCIÓN;NOMBRE INSTITUCIÓN;CÓDIGO SEDE;NOMBRE SEDE;ZONA;DIRECCIÓN;TELÉFONO;ESTADO SEDE;NIVELES OFRECIDOS;MODELOS OFRECIDOS;GRADOS OFRECIDOS;latitud;longitud;Elevacion;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;125649000015;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;225649000052;ESCUELA RURAL SAN MIGUEL;RURAL;VEREDA SAN MIGUEL;8680304;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.174275;-74.42955;1868.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;125649000015;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;225649000214;ESCUELA RURAL ALEJANDRIA;RURAL;VEREDA ALEJANDRIA;8680431;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.168342;-74.39781;2004.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;125649000015;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;225649000125;ESCUELA RURAL PIRINEOS BAJOS;RURAL;VEREDA PIRINEOS;8680373;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.136698;-74.41666;2167.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;125649000015;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;225649000079;ESCUELA RURAL SANTA MARTA;RURAL;VEREDA SANTA MARTA;8680021;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.101099;-74.40971;2420.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;125649000015;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;225649000095;COLEGIO BÁSICO SANTA RITA;RURAL;VEREDA SANTA RITA;8680021;LEGALIZADO;PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;POST PRIMARIA,ESCUELA NUEVA;0,1,2,3,4,5,6,7,8,9,10,11;4.115273;-74.43153;2280.6;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000443;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PORTONES;225649000273;ESCUELA RURAL  NIÑA MARÍA;RURAL;QUECOS;8086180;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.191415;-74.38855;2335.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000443;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PORTONES;225649000290;ESCUELA RURAL  LA ROSITA;RURAL;VEREDA QUECOS;;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000443;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PORTONES;225649000036;ESCUELA RURAL  AMÉRICAS;RURAL;VEREDA QUECOS;8680180;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000303;ESCUELA RURAL LAS VEGAS;RURAL;VDA LAS VEGAS;8680012;POR APROBAR;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.081321;-74.35714;3234.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000281;ESCUELA RURAL LA GRACIELA;RURAL;VEREDA LA GRACIELA;2456980;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;ESCUELA NUEVA;0,1,2,3,4,5;4.137357;-74.34888;2687.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25649;SAN BERNARDO;225649000435;INTITUCION EDUCATIVA RURAL DEPARTAMENTAL ANDES;225649000168;ESCUELA RURAL LAUREL ALTO;RURAL;LAUREL ALTO;8680180;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.158782;-74.375;2418;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743001038;ESCUELA RURAL LA SOLEDAD;RURAL;VEREDA SUBIA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.476017;-74.39236;2129.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000422;ESCUELA RURAL BUNARÁ;RURAL;VEREDA NORUEGA ALTA - BUNARA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.475466;-74.35939;2099.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000155;ESCUELA RURAL SAN LUIS ALTO;RURAL;VEREDA SAN LUIS ALTO SILVANIA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.452019;-74.36659;2043.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000503;ESCUELA RURAL SANTA RITA ALTA;RURAL;VEREDA  SANTA RITA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.404022;-74.33722;1911.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000350;ESCUELA RURAL SANTA RITA BAJA;RURAL;VEREDA SANTA RITA BAJA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000074;ESCUELA RURAL SANTA RITA LAS PALMAS;RURAL;VEREDA SANTA RITA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000252;ESCUELA RURAL VICTORIA  ALTA;RURAL;VEREDA VICTORIA  ALTA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.443192;-74.33971;2086.7;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000244;ESCUELA RURAL VICTORIA BAJA;RURAL;VEREDA VICTORIA BAJA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000619;INSTITUCION EDUCATIVA DEPARTAMENTAL AGUABONITA;RURAL;VEREDA AGUABONITA SECTOR LA ESPERANZA;3134889069;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;EDUCACIÓN TRADICIONAL,CAFAM;1,6,7,8,9,10,11,21;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000465;ESCUELA RURAL EL ESTABLO;RURAL;AGUABONITA SECTOR LA ESPERANZA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;-1,0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000538;ESCUELA RURAL SANTA ISABEL;RURAL;VEREDA SANTA RITA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225290001023;ESCUELA RURAL EL CABLE;RURAL;AGUABONITA;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.417539;-74.33167;2184.2;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000333;ESCUELA RURAL JALISCO;RURAL;AGUABONITA SECTOR JALISCO;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000392;ESCUELA RURAL EL PORVENIR;RURAL;AGUABONITA SECTOR EL PORVENIR;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000571;ESCUELA RURAL  LAS ROSAS;RURAL;AGUABONITA SECTOR LAS ROSAS;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000589;ESCUELA RURAL LA PRIMAVERA;RURAL;AGUABONITA SECTOR LA PRIMAVERA;4941473;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000619;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL AGUABONITA;225743000414;ESCUELA RURAL EL TRIUNFO;RURAL;AGUABONITA SECTOR MONTERICO;3134889069;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000562;INSTITUCION EDUCATIVA DEPARTAMENTAL DE SUBIA;RURAL;INSPECCIÓN SUBIA;3144454736;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM;6,7,8,9,10,11,21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000082;ESCUELA RURAL LOMA ALTA;RURAL;VEREDA LOMA ALTA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.397678;-74.41066;1575.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000121;ESCUELA  RURAL  PANAMA ALTA;RURAL;VEREDA PANAMA ALTA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.391885;-74.42812;1758;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000368;ESCUELA RURAL PANAMA BAJO;RURAL;VEREDA PANAMA BAJO;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000147;ESCUELA RURAL SAN JOSE LAS PALMAS;RURAL;VEREDA SAN JOSE;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.374783;-74.42896;1552.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000597;ESCUELA. RURAL LA PRADERA;RURAL;VEREDA SAN JOSE;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000236;ESCUELA RURAL YAYATA BAJO;RURAL;VEREDA YAYATA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.415056;-74.41481;1883.1;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000210;ESCUELA RURAL YAYATA CENTRAL;RURAL;VEREDA YAYATA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000627;ESCUELA RURAL SANTA ROSA;RURAL;VEREDA LOMA ALTA;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000550;JARDIN INFANTIL  LAS  VILLAS;URBANA;CRA 2C # 10-11;8684012;LEGALIZADO;PREESCOLAR;EDUCACIÓN TRADICIONAL;0;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INÉS;URBANA;CALLE 8 # 7A-99;8684012;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM;6,7,8,9,10,11,21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000163;ESCUELA RURAL SAN LUIS BAJO;RURAL;VEREDA SAN LUIS BAJO;0;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000223;CONCENTRACION URBANA ANTONIA SANTOS;URBANA;CALLE 1 # 3-05;8684012;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;225743000091;ESCUELA RURAL LOS PUENTES;RURAL;BARRIO LOS PUENTES;8684398;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;125743000401;INSTITUCION EDUCATIVA DEPARTAMENTAL SANTA INES;125743000177;ESCUELA URBANA JHON F KENNEDY;URBANA;BARRIO KENNEDY;8684012;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000198;ESCUELA RURAL AZAFRANAL SIMON BOLIVAR;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000180;ESCUELA RURAL AZAFRANAL DIVINO NIÑO;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;3,4,5;4.441537;-74.40096;2015.5;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000295;ESCUELA RURAL EL UVAL;RURAL;VEREDA QUEBRADA ONDA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.425538;-74.40207;1926.8;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000384;ESCUELA RURAL  NORUEGA ALTA;RURAL;VEREDA NORUEGA ALTA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000376;ESCUELA RURAL NORUEGA BAJA;RURAL;VEREDA NORUEGA BAJA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000139;ESCUELA RURAL QUEBRADA HONDA;RURAL;VEREDA QUEBRADA HONDA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000287;ESCUELA  RURAL  SUBIA  ORIENTE;RURAL;VEREDA SUBIA  ORIENTAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000309;ESCUELA RURAL EL RETIRO;RURAL;VEREDA AZAFRANAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000325;ESCUELA RURAL BRISAS DEL SUBIA;RURAL;VEREDA BRISAS DEL SUBIA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000279;ESCUELA  RURAL  SUBIA  CENTRAL;RURAL;SUBIA CENTRAL;3144454736;LEGALIZADO;BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000520;ESCUELA  RURAL SUBIA CARBONERA;RURAL;VEREDA SUBIA CARBONERA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000317;ESCUELA RURAL SUBIA PEDREGAL;RURAL;SUBIA  PEDREGAL;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000601;ESCUELA  RURAL  SUBIA  NORTE;RURAL;VEREDA SUBIA NORTE;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25743;SILVANIA;225743000562;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL DE SUBIA;225743000431;ESCUELA  RURAL  SUBIA  ALTA;RURAL;VEREDA SUBIA  ALTA;3144454736;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;;;;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000041;ESCUELA RURAL  EL MANGO;RURAL;VEREDA EL MANGO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.296152;-74.53087;1039.9;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000050;ESCUELA RURAL BUENAVISTA;RURAL;VEREDA EL CAIRO;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.301786;-74.49217;989.3;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000271;ESCUELA  RURAL MANUAL AYA   CAICEDO;RURAL;BATEAS;8668158;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.315145;-74.5153;1256;;;;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;225805000289;INSTITUCION EDUCATIVA DEPARTAMENTAL BATEAS;225805000181;ESCUELA RURAL LA VEGA;RURAL;VEREDA LA VEGA;;LEGALIZADO;PREESCOLAR,BÁSICA PRIMARIA;EDUCACIÓN TRADICIONAL;0,1,2,3,4,5;4.311179;-74.45285;905;;;bien;;;;;;;;;;;;;;
CUNDINAMARCA;25;CUNDINAMARCA;25805;TIBACUY;125805000012;INSTITUCION EDUCATIVA DEPARTAMENTAL TECNICO COMERCIAL DE TIBACUY;125805000012;INSITUCION EDUCATIVA DEPTAL TECNICO COMERCIAL DE TIBACUY;URBANA;CARRERA 4 NO. 4-27;8668069;LEGALIZADO;BÁSICA SECUNDARIA,BÁSICA PRIMARIA,MEDIA VOCACIONAL;PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL;6,7,8,9,10,11,21,22,23,24,25,26;;;;;;;;;;;;;;;;;;;;
